#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_014121.1	1673806	1674102	-	9124147	-	ECL_01646	YP_003612153.1	98	-	YciL domain protein
chr	NC_014121.1	1674323	1675048	+	9124148	-	ECL_01647	YP_003612154.1	241	-	transporter
chr	NC_014121.1	1675087	1675482	-	9124149	-	ECL_01648	YP_003612155.1	131	-	acyl-CoA thioester hydrolase
chr	NC_014121.1	1675588	1676127	-	9124150	-	ECL_01649	YP_003612156.1	179	-	intracellular septation protein A
chr	NC_014121.1	1676184	1676927	-	9124151	-	ECL_01650	YP_003612157.1	247	-	hypothetical protein ECL_01650
chr	NC_014121.1	1676953	1677357	-	9124152	-	ECL_01651	YP_003612158.1	134	-	hypothetical protein ECL_01651
chr	NC_014121.1	1677639	1678271	+	9124153	-	ECL_01652	YP_003612159.1	210	-	outer membrane protein W
chr	NC_014121.1	1678325	1678729	-	9124154	-	ECL_01653	YP_003612160.1	134	-	hypothetical protein ECL_01653
chr	NC_014121.1	1678818	1679252	-	9124155	-	ECL_01654	YP_003612161.1	144	-	UspA domain-containing protein
chr	NC_014121.1	1679385	1679618	-	9124156	-	ECL_01655	YP_003612162.1	77	-	hypothetical protein ECL_01655
chr	NC_014121.1	1679615	1680826	-	9124157	-	ECL_01656	YP_003612163.1	403	-	putative inner membrane protein
chr	NC_014121.1	1680992	1682110	-	9124158	-	ECL_01657	YP_003612164.1	372	-	phage integrase family protein
chr	NC_014121.1	1682085	1682357	-	9124159	-	ECL_01658	YP_003612165.1	90	-	putative excisionase for prophage
chr	NC_014121.1	1682409	1682651	-	9124160	-	ECL_01659	YP_003612166.1	80	-	hypothetical protein ECL_01659
chr	NC_014121.1	1682638	1684539	-	9124161	-	ECL_01660	YP_003612167.1	633	-	putative exodeoxyribonuclease VIII
chr	NC_014121.1	1684610	1684756	-	9124162	-	ECL_01661	YP_003612168.1	48	-	hypothetical protein ECL_01661
chr	NC_014121.1	1684762	1685034	-	9124163	-	ECL_01662	YP_003612169.1	90	-	hypothetical protein ECL_01662
chr	NC_014121.1	1686185	1686523	-	9124164	-	ECL_01663	YP_003612170.1	112	-	putative repressor protein
chr	NC_014121.1	1686932	1687381	+	9124165	-	ECL_01664	YP_003612171.1	149	-	hypothetical protein ECL_01664
chr	NC_014121.1	1687396	1688367	+	9124166	-	ECL_01665	YP_003612172.1	323	-	phage O protein
chr	NC_014121.1	1688370	1689110	+	9124167	-	ECL_01666	YP_003612173.1	246	-	DNA replication protein DnaC
chr	NC_014121.1	1689128	1689784	+	9124168	-	ECL_01667	YP_003612174.1	218	-	hypothetical protein ECL_01667
chr	NC_014121.1	1689986	1690459	+	9124169	-	ECL_01668	YP_003612175.1	157	-	putative DNA N-4 cytosine methyltransferase
chr	NC_014121.1	1690714	1690884	+	9124170	-	ECL_01669	YP_003612176.1	56	-	hypothetical protein ECL_01669
chr	NC_014121.1	1691135	1691320	+	9124171	-	ECL_01670	YP_003612177.1	61	-	hypothetical protein ECL_01670
chr	NC_014121.1	1691619	1691747	-	9124172	-	ECL_01671	YP_003612178.1	42	-	hypothetical protein ECL_01671
chr	NC_014121.1	1691805	1692098	+	9124173	-	ECL_01672	YP_003612179.1	97	-	hypothetical protein ECL_01672
chr	NC_014121.1	1692091	1692447	+	9124174	-	ECL_01673	YP_003612180.1	118	-	endodeoxyribonuclease RusA
chr	NC_014121.1	1692444	1693046	+	9124175	-	ECL_01674	YP_003612181.1	200	-	hypothetical protein ECL_01674
chr	NC_014121.1	1693384	1693632	+	9124176	-	ECL_01675	YP_003612182.1	82	-	hypothetical protein ECL_01675
chr	NC_014121.1	1693972	1694466	+	9124177	-	ECL_01676	YP_003612183.1	164	-	hypothetical protein ECL_01676
chr	NC_014121.1	1695595	1695984	+	9124178	-	ECL_01677	YP_003612184.1	129	-	putative prophage membrane protein
chr	NC_014121.1	1695974	1696252	+	9124179	-	ECL_01678	YP_003612185.1	92	-	putative prophage membrane protein
chr	NC_014121.1	1696333	1696881	+	9124180	-	ECL_01679	YP_003612186.1	182	-	lytic enzyme
chr	NC_014121.1	1696889	1697164	+	9124181	-	ECL_01680	YP_003612187.1	91	-	hypothetical protein ECL_01680
chr	NC_014121.1	1697154	1697288	+	9124182	-	ECL_01681	YP_003612188.1	44	-	hypothetical protein ECL_01681
chr	NC_014121.1	1697952	1699409	+	9124183	-	ECL_01682	YP_003612189.1	485	-	hypothetical protein ECL_01682
chr	NC_014121.1	1699421	1699756	+	9124184	-	ECL_01683	YP_003612190.1	111	-	hypothetical protein ECL_01683
chr	NC_014121.1	1699710	1699967	-	9124185	-	ECL_01684	YP_003612191.1	85	-	hypothetical protein ECL_01684
chr	NC_014121.1	1700660	1701160	+	9124186	-	ECL_01685	YP_003612192.1	166	-	hypothetical protein ECL_01685
chr	NC_014121.1	1701160	1703262	+	9124187	-	ECL_01686	YP_003612193.1	700	-	phage terminase large subunit
chr	NC_014121.1	1703259	1703474	+	9124188	-	ECL_01687	YP_003612194.1	71	-	hypothetical protein ECL_01687
chr	NC_014121.1	1703471	1704970	+	9124189	-	ECL_01688	YP_003612195.1	499	-	phage portal protein, lambda family
chr	NC_014121.1	1704984	1705502	+	9124190	-	ECL_01689	YP_003612196.1	172	-	hypothetical protein ECL_01689
chr	NC_014121.1	1705522	1706685	+	9124191	-	ECL_01690	YP_003612197.1	387	-	integrase family protein
chr	NC_014121.1	1706977	1708326	-	9124192	-	ECL_01691	YP_003612198.1	449	-	hypothetical protein ECL_01691
chr	NC_014121.1	1708957	1709136	+	9124193	-	ECL_01692	YP_003612199.1	59	-	hypothetical protein ECL_01692
chr	NC_014121.1	1709141	1709464	+	9124194	-	ECL_01693	YP_003612200.1	107	-	hypothetical protein ECL_01693
chr	NC_014121.1	1709461	1710870	+	9124195	-	ECL_01694	YP_003612201.1	469	-	putative DNA primase
chr	NC_014121.1	1710891	1711046	+	9124196	-	ECL_01695	YP_003612202.1	51	-	hypothetical protein ECL_01695
chr	NC_014121.1	1711326	1711814	+	9124197	-	ECL_01696	YP_003612203.1	162	-	hypothetical protein ECL_01696
chr	NC_014121.1	1712523	1714439	+	9124198	-	ECL_01697	YP_003612204.1	638	-	ATP-dependent protease
chr	NC_014121.1	1714931	1715767	-	9124199	-	ECL_01698	YP_003612205.1	278	-	putative transposase
chr	NC_014121.1	1715770	1716165	-	9124200	-	ECL_01699	YP_003612206.1	131	-	putative transposase
chr	NC_014121.1	1716292	1716774	+	9124201	-	ECL_01700	YP_003612207.1	160	-	putative phage tail assembly protein
chr	NC_014121.1	1716825	1717220	-	9124202	-	ECL_01701	YP_003612208.1	131	-	hypothetical protein ECL_01701
chr	NC_014121.1	1717609	1719261	+	9124203	-	ECL_01702	YP_003612209.1	550	-	putative protease
chr	NC_014121.1	1719344	1719670	+	9124204	-	ECL_01703	YP_003612210.1	108	-	hypothetical protein ECL_01703
chr	NC_014121.1	1719696	1719938	+	9124205	-	ECL_01704	YP_003612211.1	80	-	hypothetical protein ECL_01704
chr	NC_014121.1	1719947	1720501	+	9124206	-	ECL_01705	YP_003612212.1	184	-	gp11
chr	NC_014121.1	1720498	1720896	+	9124207	-	ECL_01706	YP_003612213.1	132	-	minor tail protein U
chr	NC_014121.1	1720904	1721641	+	9124208	-	ECL_01707	YP_003612214.1	245	-	gp13
chr	NC_014121.1	1721680	1722102	+	9124209	-	ECL_01708	YP_003612215.1	140	-	gp14
chr	NC_014121.1	1722111	1722431	+	9124210	-	ECL_01709	YP_003612216.1	106	-	phage tail assembly protein T
chr	NC_014121.1	1722409	1724925	+	9124211	-	ECL_01710	YP_003612217.1	838	-	gp16
chr	NC_014121.1	1724931	1725278	+	9124212	-	ECL_01711	YP_003612218.1	115	-	gp17
chr	NC_014121.1	1725275	1726030	+	9124213	-	ECL_01712	YP_003612219.1	251	-	gp18
chr	NC_014121.1	1726032	1726763	+	9124214	-	ECL_01713	YP_003612220.1	243	-	gp19
chr	NC_014121.1	1726763	1727338	+	9124215	-	ECL_01714	YP_003612221.1	191	-	gp20
chr	NC_014121.1	1727392	1731219	+	9124216	-	ECL_01715	YP_003612222.1	1275	-	gp24
chr	NC_014121.1	1731221	1732186	+	9124217	-	ECL_01716	YP_003612223.1	321	-	hypothetical protein ECL_01716
chr	NC_014121.1	1732247	1733167	+	9124218	-	ECL_01717	YP_003612224.1	306	-	hypothetical protein ECL_01717
chr	NC_014121.1	1733178	1733453	+	9124219	-	ECL_01718	YP_003612225.1	91	-	hypothetical protein ECL_01718
chr	NC_014121.1	1733440	1733901	-	9124220	-	ECL_01719	YP_003612226.1	153	-	hypothetical protein ECL_01719
chr	NC_014121.1	1734251	1734685	+	9124221	-	ECL_01720	YP_003612227.1	144	-	DNA-invertase
chr	NC_014121.1	1735556	1735795	-	9124222	-	ECL_01721	YP_003612228.1	79	-	Virulence protein msgA
chr	NC_014121.1	1736104	1736373	+	9124223	-	ECL_01722	YP_003612229.1	89	-	DNA-invertase
chr	NC_014121.1	1736384	1736965	-	9124224	-	ECL_01723	YP_003612230.1	193	-	putative antirepressor
chr	NC_014121.1	1737117	1737245	-	9124225	-	ECL_01724	YP_003612231.1	42	-	hypothetical protein ECL_01724, partial
chr	NC_014121.1	1737555	1738364	-	9124226	-	ECL_01725	YP_003612232.1	269	-	tryptophan synthase subunit alpha
chr	NC_014121.1	1738364	1739557	-	9124227	-	ECL_01726	YP_003612233.1	397	-	tryptophan synthase subunit beta
chr	NC_014121.1	1739568	1740926	-	9124228	-	ECL_01727	YP_003612234.1	452	-	bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase
chr	NC_014121.1	1740930	1742525	-	9124229	-	ECL_01728	YP_003612235.1	531	-	bifunctional glutamine amidotransferase/anthranilate phosphoribosyltransferase
chr	NC_014121.1	1742525	1743433	-	9124230	-	ECL_01729	YP_003612236.1	302	-	anthranilate synthase component I, partial
chr	NC_014121.1	1743430	1744086	-	9124231	-	ECL_01730	YP_003612237.1	218	-	anthranilate synthase component I
chr	NC_014121.1	1744366	1745247	+	9124232	-	ECL_01731	YP_003612238.1	293	-	phosphotransferase domain-containing protein
chr	NC_014121.1	1745244	1745864	+	9124233	-	ECL_01732	YP_003612239.1	206	-	hypothetical protein ECL_01732
chr	NC_014121.1	1745961	1746836	+	9124234	-	ECL_01733	YP_003612240.1	291	-	23S rRNA pseudouridylate synthase B
chr	NC_014121.1	1746873	1747463	-	9124235	-	ECL_01734	YP_003612241.1	196	-	cob(I)yrinic acid a,c-diamide adenosyltransferase
chr	NC_014121.1	1747460	1748221	-	9124236	-	ECL_01735	YP_003612242.1	253	-	short chain dehydrogenase
chr	NC_014121.1	1748473	1749519	+	9124237	-	ECL_01736	YP_003612243.1	348	-	putative periplasmic protease
chr	NC_014121.1	1749554	1749805	-	9124238	-	ECL_01737	YP_003612244.1	83	-	hypothetical protein ECL_01737
chr	NC_014121.1	1750205	1752802	+	9124239	-	ECL_01738	YP_003612245.1	865	-	DNA topoisomerase I
chr	NC_014121.1	1752990	1753964	+	9124240	-	ECL_01739	YP_003612246.1	324	-	transcriptional regulator CysB
chr	NC_014121.1	1754314	1754442	+	9124241	-	ECL_01740	YP_003612247.1	42	-	hypothetical protein ECL_01740
chr	NC_014121.1	1754481	1754615	+	9124242	-	ECL_01741	YP_003612248.1	44	-	hypothetical protein ECL_01741
chr	NC_014121.1	1754736	1754852	+	9124243	-	ECL_01742	YP_003612249.1	38	-	hypothetical protein ECL_01742
chr	NC_014121.1	1755018	1757693	+	9124244	-	ECL_01743	YP_003612250.1	891	-	aconitate hydratase
chr	NC_014121.1	1757738	1758328	-	9124245	-	ECL_01744	YP_003612251.1	196	-	hypothetical protein ECL_01744
chr	NC_014121.1	1758494	1759294	+	9124246	-	ECL_01745	YP_003612252.1	266	-	phosphatidylglycerophosphatase B
chr	NC_014121.1	1759443	1759751	+	9124247	-	ECL_01746	YP_003612253.1	102	-	hypothetical protein ECL_01746
chr	NC_014121.1	1759758	1760927	+	9124248	-	ECL_01747	YP_003612254.1	389	-	tetratricopeptide repeat protein
chr	NC_014121.1	1761036	1761851	+	9124249	-	ECL_01748	YP_003612255.1	271	-	hypothetical protein ECL_01748
chr	NC_014121.1	1761851	1762177	+	9124250	-	ECL_01749	YP_003612256.1	108	-	translation initiation factor Sui1
chr	NC_014121.1	1762280	1762498	-	9124251	-	ECL_01750	YP_003612257.1	72	-	osmotically inducible lipoprotein B
chr	NC_014121.1	1762760	1763512	-	9124252	-	ECL_01751	YP_003612258.1	250	-	DeoR family transcriptional regulator
chr	NC_014121.1	1763556	1763738	-	9124253	-	ECL_01752	YP_003612259.1	60	-	hypothetical protein ECL_01752
chr	NC_014121.1	1763932	1764801	+	9124254	-	ECL_01753	YP_003612260.1	289	-	enoyl-CoA hydratase
chr	NC_014121.1	1764798	1766789	-	9124255	-	ECL_01754	YP_003612261.1	663	-	RNase II stability modulator
chr	NC_014121.1	1767115	1769049	-	9124256	-	ECL_01755	YP_003612262.1	644	-	exoribonuclease II
chr	NC_014121.1	1769138	1770124	-	9124257	-	ECL_01756	YP_003612263.1	328	-	putative oxidoreductase
chr	NC_014121.1	1770279	1771067	-	9124258	-	ECL_01757	YP_003612264.1	262	-	enoyl-(acyl carrier protein) reductase
chr	NC_014121.1	1771339	1774434	-	9124259	-	ECL_01758	YP_003612265.1	1031	-	acridine efflux pump
chr	NC_014121.1	1774470	1775303	-	9124260	-	ECL_01759	YP_003612266.1	277	-	hypothetical protein ECL_01759
chr	NC_014121.1	1775500	1775661	-	9124261	-	ECL_01760	YP_003612267.1	53	-	hypothetical protein ECL_01760
chr	NC_014121.1	1776201	1776905	+	9124262	-	ECL_01761	YP_003612268.1	234	-	hypothetical protein ECL_01761
chr	NC_014121.1	1776902	1777969	+	9124263	-	ECL_01762	YP_003612269.1	355	-	integral membrane sensor signal transduction histidine kinase
chr	NC_014121.1	1777982	1778314	-	9124264	-	ECL_01763	YP_003612270.1	110	-	hypothetical protein ECL_01763
chr	NC_014121.1	1778439	1779407	-	9124265	-	ECL_01764	YP_003612271.1	322	-	putative IS903 transposase
chr	NC_014121.1	1779429	1779962	-	9124266	-	ECL_01765	YP_003612272.1	177	-	hypothetical protein ECL_01765
chr	NC_014121.1	1780160	1780966	-	9124267	-	ECL_01766	YP_003612273.1	268	-	antimicrobial peptide ABC transporter
chr	NC_014121.1	1780968	1781960	-	9124268	-	ECL_01767	YP_003612274.1	330	-	antimicrobial peptide ABC transporter ATPase
chr	NC_014121.1	1781960	1782850	-	9124269	-	ECL_01768	YP_003612275.1	296	-	binding-protein-dependent transport system inner membrane protein
chr	NC_014121.1	1782837	1783802	-	9124270	-	ECL_01769	YP_003612276.1	321	-	peptide transport system permease
chr	NC_014121.1	1783799	1785439	-	9124271	-	ECL_01770	YP_003612277.1	546	-	peptide transport system permease
chr	NC_014121.1	1786199	1787866	+	9124272	lipB	ECL_01771	YP_003612278.1	555	-	Lipase secretion B
chr	NC_014121.1	1787859	1789172	+	9124273	lipC	ECL_01772	YP_003612279.1	437	-	Lipase secretion C
chr	NC_014121.1	1789175	1790533	+	9124274	lipD	ECL_01773	YP_003612280.1	452	-	Lipase secretion D
chr	NC_014121.1	1790561	1792294	+	9124275	-	ECL_01774	YP_003612281.1	577	-	putative extracellular lipase
chr	NC_014121.1	1792351	1793328	-	9124276	-	ECL_01775	YP_003612282.1	325	-	phage shock protein operon transcriptional activator
chr	NC_014121.1	1793495	1794163	+	9124277	pspA	ECL_01776	YP_003612283.1	222	-	phage shock protein A
chr	NC_014121.1	1794218	1794442	+	9124278	pspB	ECL_01777	YP_003612284.1	74	-	phage shock protein B
chr	NC_014121.1	1794442	1794801	+	9124279	pspC	ECL_01778	YP_003612285.1	119	-	phage shock protein C
chr	NC_014121.1	1794814	1795035	+	9124280	pspD	ECL_01779	YP_003612286.1	73	-	phage shock protein D
chr	NC_014121.1	1795245	1796930	+	9124281	-	ECL_01780	YP_003612287.1	561	-	sucrose phosphorylase
chr	NC_014121.1	1796946	1798238	+	9124282	-	ECL_01781	YP_003612288.1	430	-	multiple sugar transport system periplasmic sugar-binding protein
chr	NC_014121.1	1798262	1799143	+	9124283	-	ECL_01782	YP_003612289.1	293	-	multiple sugar transport system permease
chr	NC_014121.1	1799130	1799972	+	9124284	-	ECL_01783	YP_003612290.1	280	-	multiple sugar transport system permease
chr	NC_014121.1	1800001	1801053	+	9124285	-	ECL_01784	YP_003612291.1	350	-	hypothetical protein ECL_01784
chr	NC_014121.1	1801066	1801860	+	9124286	-	ECL_01785	YP_003612292.1	264	-	xylose isomerase domain-containing protein
chr	NC_014121.1	1801875	1802930	+	9124287	-	ECL_01786	YP_003612293.1	351	-	oxidoreductase domain-containing protein
chr	NC_014121.1	1802924	1805203	+	9124288	-	ECL_01787	YP_003612294.1	759	-	Kojibiose phosphorylase
chr	NC_014121.1	1805193	1805870	+	9124289	-	ECL_01788	YP_003612295.1	225	-	beta-phosphoglucomutase
chr	NC_014121.1	1805873	1806955	+	9124290	-	ECL_01789	YP_003612296.1	360	-	beta-phosphoglucomutase
chr	NC_014121.1	1807124	1807936	+	9124291	-	ECL_01790	YP_003612297.1	270	-	outer membrane protein G
chr	NC_014121.1	1807971	1808981	-	9124292	-	ECL_01791	YP_003612298.1	336	-	LacI family transcriptional regulator
chr	NC_014121.1	1809133	1810530	+	9124293	-	ECL_01792	YP_003612299.1	465	-	hypothetical protein ECL_01792
chr	NC_014121.1	1810527	1811579	+	9124294	-	ECL_01793	YP_003612300.1	350	-	hypothetical protein ECL_01793
chr	NC_014121.1	1811693	1813234	+	9124295	-	ECL_01794	YP_003612301.1	513	-	DNA-binding transcriptional regulator TyrR
chr	NC_014121.1	1813271	1814479	-	9124296	-	ECL_01795	YP_003612302.1	402	-	putative thioredoxin-like protein
chr	NC_014121.1	1814799	1815305	-	9124297	-	ECL_01796	YP_003612303.1	168	-	thiol peroxidase
chr	NC_014121.1	1815413	1816378	+	9124298	-	ECL_01797	YP_003612304.1	321	-	mandelate racemase/muconate lactonizing protein
chr	NC_014121.1	1816369	1817082	-	9124299	-	ECL_01798	YP_003612305.1	237	-	murein peptide amidase A
chr	NC_014121.1	1817265	1818881	+	9124300	-	ECL_01799	YP_003612306.1	538	-	putative transport periplasmic protein
chr	NC_014121.1	1818962	1819087	-	9124301	-	ECL_01800	YP_003612307.1	41	-	hypothetical protein ECL_01800
chr	NC_014121.1	1819466	1819957	+	9124302	impB	ECL_01801	YP_003612308.1	163	-	type VI secretion system protein ImpB
chr	NC_014121.1	1819993	1821540	+	9124303	-	ECL_01802	YP_003612309.1	515	-	type VI secretion protein EvpB
chr	NC_014121.1	1821558	1822898	+	9124304	-	ECL_01803	YP_003612310.1	446	-	hypothetical protein ECL_01803
chr	NC_014121.1	1822895	1823587	+	9124305	-	ECL_01804	YP_003612311.1	230	-	putative OmpA-family membrane protein
chr	NC_014121.1	1823680	1825107	+	9124306	-	ECL_01805	YP_003612312.1	475	-	OmpA/MotB domain-containing protein
chr	NC_014121.1	1825059	1827341	+	9124307	vasG	ECL_01806	YP_003612313.1	760	-	type VI secretion system protein VasG
chr	NC_014121.1	1830562	1832409	+	9127633	-	ECL_01809	YP_003612314.1	615	-	hypothetical protein ECL_01809
chr	NC_014121.1	1832427	1832921	+	9124309	-	ECL_01810	YP_003612315.1	164	-	maltose transport system permease
chr	NC_014121.1	1833017	1833250	+	9124310	-	ECL_01811	YP_003612316.1	77	-	hypothetical protein ECL_01811
chr	NC_014121.1	1833664	1834872	+	9124311	-	ECL_01812	YP_003612317.1	402	-	putative structural protein
chr	NC_014121.1	1834869	1838342	+	9124312	impL	ECL_01813	YP_003612318.1	1157	-	type VI secretion system protein ImpL
chr	NC_014121.1	1838342	1839940	+	9124313	vasJ	ECL_01814	YP_003612319.1	532	-	type VI secretion system protein VasJ
chr	NC_014121.1	1839974	1840165	+	9124314	-	ECL_01815	YP_003612320.1	63	-	hypothetical protein ECL_01815
chr	NC_014121.1	1840167	1841135	+	9124315	-	ECL_01816	YP_003612321.1	322	-	putative IS903 transposase
chr	NC_014121.1	1841208	1842659	+	9124316	impG	ECL_01817	YP_003612322.1	483	-	type VI secretion system protein ImpG
chr	NC_014121.1	1842623	1843708	+	9124317	impH	ECL_01818	YP_003612323.1	361	-	type VI secretion system protein ImpH
chr	NC_014121.1	1843686	1844231	+	9124318	vasD	ECL_01819	YP_003612324.1	181	-	type VI secretion system protein VasD
chr	NC_014121.1	1844231	1844686	+	9124319	-	ECL_01820	YP_003612325.1	151	-	type VI secretion system protein
chr	NC_014121.1	1844710	1846026	+	9124320	vasL	ECL_01821	YP_003612326.1	438	-	type VI secretion system protein VasL
chr	NC_014121.1	1846145	1846624	+	9124321	-	ECL_01822	YP_003612327.1	159	-	hypothetical protein ECL_01822
chr	NC_014121.1	1846659	1847222	-	9124322	-	ECL_01823	YP_003612328.1	187	-	putative intracellular protease/amidase
chr	NC_014121.1	1847440	1847580	-	9124323	-	ECL_01824	YP_003612329.1	46	-	hypothetical protein ECL_01824
chr	NC_014121.1	1847655	1848887	-	9124324	-	ECL_01825	YP_003612330.1	410	-	PAS/PAC sensor-containing diguanylate cyclase
chr	NC_014121.1	1848971	1851085	-	9124325	-	ECL_01826	YP_003612331.1	704	-	diguanylate cyclase/phosphodiesterase
chr	NC_014121.1	1851725	1852720	+	9124326	-	ECL_01827	YP_003612332.1	331	-	methyl-accepting chemotaxis sensory transducer
chr	NC_014121.1	1852840	1853823	+	9124327	-	ECL_01828	YP_003612333.1	327	-	zinc transporter
chr	NC_014121.1	1854308	1855681	+	9124328	-	ECL_01829	YP_003612334.1	457	-	ATP-dependent RNA helicase DbpA
chr	NC_014121.1	1855728	1856663	-	9124329	-	ECL_01830	YP_003612335.1	311	-	C32 tRNA thiolase
chr	NC_014121.1	1857041	1857160	-	9124330	-	ECL_01831	YP_003612336.1	39	-	hypothetical protein ECL_01831
chr	NC_014121.1	1858672	1860348	+	9124331	-	ECL_01832	YP_003612337.1	558	-	lipid transporter ATP-binding/permease
chr	NC_014121.1	1860484	1860816	+	9124332	-	ECL_01833	YP_003612338.1	110	-	putative inner membrane protein
chr	NC_014121.1	1860915	1861364	+	9124333	-	ECL_01834	YP_003612339.1	149	-	hypothetical protein ECL_01834
chr	NC_014121.1	1861404	1861601	+	9124334	-	ECL_01835	YP_003612340.1	65	-	hypothetical protein ECL_01835
chr	NC_014121.1	1861728	1862030	+	9124335	-	ECL_01836	YP_003612341.1	100	-	hypothetical protein ECL_01836
chr	NC_014121.1	1862238	1862366	-	9124336	-	ECL_01837	YP_003612342.1	42	-	hypothetical protein ECL_01837
chr	NC_014121.1	1862509	1863618	-	9124337	-	ECL_01838	YP_003612343.1	369	-	outer membrane pore protein N, non-specific
chr	NC_014121.1	1864006	1867530	-	9124338	-	ECL_01839	YP_003612344.1	1174	-	pyruvate flavodoxin/ferredoxin oxidoreductase domain-containing protein
chr	NC_014121.1	1867714	1868598	-	9124339	-	ECL_01840	YP_003612345.1	294	-	hypothetical protein ECL_01840
chr	NC_014121.1	1868807	1869073	+	9124340	-	ECL_01841	YP_003612346.1	88	-	putative cytoplasmic protein
chr	NC_014121.1	1869074	1869511	-	9124341	-	ECL_01842	YP_003612347.1	145	-	heat-inducible protein
chr	NC_014121.1	1869639	1869767	-	9124342	-	ECL_01843	YP_003612348.1	42	-	hypothetical protein ECL_01843
chr	NC_014121.1	1869767	1870777	-	9124343	-	ECL_01844	YP_003612349.1	336	-	cytochrome d ubiquinol oxidase, subunit II
chr	NC_014121.1	1870777	1872177	-	9124344	-	ECL_01845	YP_003612350.1	466	-	cytochrome bd ubiquinol oxidase, subunit I
chr	NC_014121.1	1872570	1872758	+	9124345	-	ECL_01846	YP_003612351.1	62	-	putative cold-shock protein
chr	NC_014121.1	1872841	1874250	+	9124346	-	ECL_01847	YP_003612352.1	469	-	GntR family transcriptional regulator
chr	NC_014121.1	1874518	1875669	+	9124347	-	ECL_01848	YP_003612353.1	383	-	putative spermidine/putrescine transport system substrate-binding protein
chr	NC_014121.1	1875687	1876058	+	9124348	-	ECL_01849	YP_003612354.1	123	-	putative spermidine/putrescine transport system ATP-binding protein
chr	NC_014121.1	1876148	1876699	+	9124349	-	ECL_01850	YP_003612355.1	183	-	putative spermidine/putrescine transport system ATP-binding protein, partial
chr	NC_014121.1	1876701	1877645	+	9124350	-	ECL_01851	YP_003612356.1	314	-	putative spermidine/putrescine transport system permease
chr	NC_014121.1	1877635	1878441	+	9124351	-	ECL_01852	YP_003612357.1	268	-	putative spermidine/putrescine transport system permease
chr	NC_014121.1	1878466	1879890	+	9124352	-	ECL_01853	YP_003612358.1	474	-	gamma-aminobutyraldehyde dehydrogenase
chr	NC_014121.1	1880638	1880811	+	9124353	-	ECL_01854	YP_003612359.1	57	-	hypothetical protein ECL_01854
chr	NC_014121.1	1880898	1881653	+	9124354	-	ECL_01855	YP_003612360.1	251	-	hydrolase, alpha/beta fold family
chr	NC_014121.1	1881710	1883872	-	9124355	-	ECL_01856	YP_003612361.1	720	-	putative virulence protein
chr	NC_014121.1	1883881	1886862	-	9124356	-	ECL_01857	YP_003612362.1	993	-	virulence protein SrfB
chr	NC_014121.1	1886867	1888213	-	9124357	-	ECL_01858	YP_003612363.1	448	-	ssrAB activated protein
chr	NC_014121.1	1890195	1890428	+	9127634	-	ECL_01861	YP_003612364.1	77	-	hypothetical protein ECL_01861
chr	NC_014121.1	1890432	1890881	-	9124359	-	ECL_01862	YP_003612365.1	149	-	hypothetical protein ECL_01862
chr	NC_014121.1	1890878	1891396	-	9124360	-	ECL_01863	YP_003612366.1	172	-	N-acetyltransferase GCN5
chr	NC_014121.1	1891547	1892122	+	9124361	-	ECL_01864	YP_003612367.1	191	-	XRE family transcriptional regulator
chr	NC_014121.1	1892188	1893228	+	9124362	-	ECL_01865	YP_003612368.1	346	-	alcohol dehydrogenase
chr	NC_014121.1	1893482	1894150	+	9124363	-	ECL_01866	YP_003612369.1	222	-	GntR family transcriptional regulator
chr	NC_014121.1	1894289	1896403	-	9124364	-	ECL_01867	YP_003612370.1	704	-	TonB-dependent siderophore receptor
chr	NC_014121.1	1896648	1897709	+	9124365	-	ECL_01868	YP_003612371.1	353	-	hypothetical protein ECL_01868
chr	NC_014121.1	1897803	1899359	-	9124366	-	ECL_01869	YP_003612372.1	518	-	amino acid permease
chr	NC_014121.1	1899595	1900221	+	9124367	-	ECL_01870	YP_003612373.1	208	-	hypothetical protein ECL_01870
chr	NC_014121.1	1900332	1901351	+	9124368	-	ECL_01871	YP_003612374.1	339	-	luciferase family protein
chr	NC_014121.1	1901330	1902451	+	9124369	-	ECL_01872	YP_003612375.1	373	-	amidohydrolase
chr	NC_014121.1	1902468	1903784	+	9124370	-	ECL_01873	YP_003612376.1	438	-	hypothetical protein ECL_01873
chr	NC_014121.1	1903798	1904730	+	9124371	-	ECL_01874	YP_003612377.1	310	-	extracellular solute-binding protein
chr	NC_014121.1	1904740	1905249	+	9124372	-	ECL_01875	YP_003612378.1	169	-	N-acetyltransferase GCN5
chr	NC_014121.1	1905259	1906197	+	9124373	-	ECL_01876	YP_003612379.1	312	-	amino acid ABC transporter inner membrane subunit
chr	NC_014121.1	1906181	1906954	+	9124374	-	ECL_01877	YP_003612380.1	257	-	amino acid ABC transporter ATP-binding protein
chr	NC_014121.1	1906964	1907851	+	9124375	-	ECL_01878	YP_003612381.1	295	-	amino acid ABC transporter substrate-binding subunit
chr	NC_014121.1	1907893	1908510	+	9124376	-	ECL_01879	YP_003612382.1	205	-	hypothetical protein ECL_01879
chr	NC_014121.1	1908548	1908778	+	9124377	-	ECL_01880	YP_003612383.1	76	-	4-oxalocrotonate tautomerase
