#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
I	NC_002505.1	547158	548390	+	2615807	-	VC0515	NP_230166.1	410	-	hypothetical protein VC0515
I	NC_002505.1	548780	550021	-	2615808	-	VC0516	NP_230167.1	413	-	phage integrase
I	NC_002505.1	550407	552284	-	2615810	-	VC0517	NP_230168.1	625	-	RNA polymerase sigma factor RpoD
I	NC_002505.1	552383	554145	-	2614953	dnaG	VC0518	NP_230169.1	587	-	DNA primase
I	NC_002505.1	554235	554678	-	2615811	-	VC0519	NP_230170.1	147	-	hypothetical protein VC0519
I	NC_002505.1	554708	554923	-	2615812	rpsU	VC0520	NP_230171.1	71	-	30S ribosomal protein S21
I	NC_002505.1	555164	556182	+	2614954	gcp	VC0521	NP_230172.3	339	-	DNA-binding/iron metalloprotein/AP endonuclease
I	NC_002505.1	556336	557148	+	2615813	-	VC0522	NP_230173.1	270	-	beta-ketoadipate enol-lactone hydrolase
I	NC_002505.1	557197	557823	-	2615814	-	VC0523	NP_230174.1	208	-	glycerol-3-phosphate acyltransferase PlsY
I	NC_002505.1	557976	558365	+	2615815	-	VC0524	NP_230175.1	129	-	dihydroneopterin aldolase FolB
I	NC_002505.1	558362	558868	+	2615816	-	VC0525	NP_230176.2	168	-	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
I	NC_002505.1	558865	559668	+	2615817	uppP	VC0526	NP_230177.1	267	-	UDP pyrophosphate phosphatase
I	NC_002505.1	559777	560067	+	2615818	ftsB	VC0527	NP_230178.1	96	-	cell division protein FtsB
I	NC_002505.1	560064	560762	+	2615819	ispD	VC0528	NP_230179.1	232	-	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
I	NC_002505.1	560759	561235	+	2615820	ispF	VC0529	NP_230180.1	158	-	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
I	NC_002505.1	561265	562350	+	2615821	truD	VC0530	NP_230181.1	361	-	tRNA pseudouridine synthase D
I	NC_002505.1	562313	563104	+	2615200	surE	VC0531	NP_230182.1	263	-	stationary phase survival protein SurE
I	NC_002505.1	563097	563723	+	2615201	pcm	VC0532	NP_230183.1	208	-	protein-L-isoaspartate O-methyltransferase
I	NC_002505.1	563723	564658	+	2615202	-	VC0533	NP_230184.1	311	-	lipoprotein NlpD
I	NC_002505.1	564732	565739	+	2615203	-	VC0534	NP_230185.1	335	-	RNA polymerase sigma-38 factor
I	NC_002505.1	565832	568420	-	2615204	-	VC0535	NP_230186.1	862	-	DNA mismatch repair protein MutS
I	NC_002505.1	568688	569575	-	2615206	cysM	VC0537	NP_230188.1	295	-	cysteine synthase B
I	NC_002505.1	569959	570960	+	2615207	-	VC0538	NP_230189.1	333	-	thiosulfate ABC transporter substrate-binding protein
I	NC_002505.1	571037	571888	+	2615208	-	VC0539	NP_230190.1	283	-	sulfate ABC transporter permease
I	NC_002505.1	571899	572762	+	2615209	-	VC0540	NP_230191.1	287	-	sulfate ABC transporter permease
I	NC_002505.1	572759	573889	+	2615210	-	VC0541	NP_230192.1	376	-	sulfate ABC transporter ATP-binding protein
I	NC_002505.1	574056	574562	+	2615211	-	VC0542	NP_230193.1	168	-	CinA-like protein
I	NC_002505.1	574696	575760	+	2615212	recA	VC0543	NP_230194.2	354	-	recombinase A
I	NC_002505.1	575893	576351	+	2615213	recX	VC0544	NP_230195.1	152	-	recombination regulator RecX
I	NC_002505.1	576524	579106	+	2615214	alaS	VC0545	NP_230196.1	860	-	alanyl-tRNA synthetase
I	NC_002505.1	579310	580497	+	2615216	-	VC0547	NP_230198.1	395	-	aspartate kinase
I	NC_002505.1	580589	580786	+	2615217	-	VC0548	NP_230199.1	65	-	carbon storage regulator
I	NC_002505.1	582357	582617	+	2615226	-	VC0549	NP_230200.2	86	-	oxaloacetate decarboxylase subunit gamma
I	NC_002505.1	582646	584439	+	2615227	-	VC0550	NP_230201.1	597	-	oxaloacetate decarboxylase
I	NC_002505.1	584449	585579	+	2615228	-	VC0551	NP_230202.1	376	-	oxaloacetate decarboxylase subunit beta
I	NC_002505.1	585702	586652	+	2615229	-	VC0552	NP_230203.2	316	-	quinone oxidoreductase
I	NC_002505.1	586646	587107	+	2615230	-	VC0553	NP_230204.1	153	-	hypothetical protein VC0553
I	NC_002505.1	587114	589972	+	2615231	-	VC0554	NP_230205.1	952	-	insulinase family protease/insulinase family protease
I	NC_002505.1	590084	591658	+	2615233	-	VC0556	NP_230207.1	524	-	glutamate--cysteine ligase
I	NC_002505.1	591707	592225	+	2615234	-	VC0557	NP_230208.1	172	-	S-ribosylhomocysteinase
I	NC_002505.1	592295	593575	-	2615235	-	VC0558	NP_230209.1	426	-	hemolysin
I	NC_002505.1	593658	594461	-	2615236	-	VC0559	NP_230210.1	267	-	hypothetical protein VC0559
I	NC_002505.1	594665	596050	+	2615237	-	VC0560	NP_230211.1	461	-	signal recognition particle protein
I	NC_002505.1	596286	596534	+	2615238	rpsP	VC0561	NP_230212.1	82	-	30S ribosomal protein S16
I	NC_002505.1	596562	597116	+	2615239	rimM	VC0562	NP_230213.1	184	-	16S rRNA-processing protein RimM
I	NC_002505.1	597144	597887	+	2615240	trmD	VC0563	NP_230214.1	247	-	tRNA (guanine-N(1)-)-methyltransferase
I	NC_002505.1	597929	598282	+	2615241	rplS	VC0564	NP_230215.1	117	-	50S ribosomal protein L19
I	NC_002505.1	598403	599461	-	2615242	-	VC0565	NP_230216.1	352	-	protease DegS
I	NC_002505.1	599638	601008	-	2615243	-	VC0566	NP_230217.1	456	-	protease Do
I	NC_002505.1	601137	601574	-	2615244	-	VC0567	NP_230218.1	145	-	cytochrome d ubiquinol oxidase subunit III
I	NC_002505.1	601728	602831	+	2615245	-	VC0568	NP_230219.1	367	-	hypothetical protein VC0568
I	NC_002505.1	603055	603483	+	2615247	rplM	VC0570	NP_230221.1	142	-	50S ribosomal protein L13
I	NC_002505.1	603499	603891	+	2615248	rpsI	VC0571	NP_230222.1	130	-	30S ribosomal protein S9
I	NC_002505.1	604219	604812	+	2615250	-	VC0573	NP_230224.1	197	-	ubiquinol--cytochrome c reductase iron-sulfur subunit
I	NC_002505.1	604812	606077	+	2615251	-	VC0574	NP_230225.1	421	-	ubiquinol--cytochrome c reductase cytochrome B
I	NC_002505.1	606074	606811	+	2615252	-	VC0575	NP_230226.1	245	-	ubiquinol--cytochrome c reductase cytochrome c1
I	NC_002505.1	606911	607546	+	2615253	sspA	VC0576	NP_230227.1	211	-	stringent starvation protein A
I	NC_002505.1	607546	608022	+	2615254	-	VC0577	NP_230228.1	158	-	ClpXP protease specificity-enhancing factor
I	NC_002505.1	608090	608659	-	2615255	-	VC0578	NP_230229.1	189	-	hemolysin
I	NC_002505.1	608662	609252	-	2615367	-	VC0579	NP_230230.1	196	-	phosphoheptose isomerase
I	NC_002505.1	609256	609624	-	2615368	-	VC0580	NP_230231.1	122	-	hypothetical protein VC0580
I	NC_002505.1	609611	611416	-	2615369	-	VC0581	NP_230232.2	601	-	lipoprotein
I	NC_002505.1	611486	612352	+	2615370	-	VC0582	NP_230233.1	288	-	hypothetical protein VC0582
I	NC_002505.1	613472	614005	+	2615373	-	VC0585	NP_230235.1	177	-	hypoxanthine-guanine phosphoribosyltransferase
I	NC_002505.1	614080	614748	-	2615374	-	VC0586	NP_230236.1	222	-	carbonic anhydrase
I	NC_002505.1	614896	616542	+	2615375	-	VC0587	NP_230237.1	548	-	sulfate permease family protein
I	NC_002505.1	616926	617843	+	2615377	-	VC0589	NP_230239.1	305	-	ABC transporter ATP-binding protein
I	NC_002505.1	617849	618619	+	2615378	-	VC0590	NP_230240.1	256	-	permease
I	NC_002505.1	618683	619564	-	2615379	panC	VC0591	NP_230241.1	293	-	pantoate--beta-alanine ligase
I	NC_002505.1	619575	620369	-	2615380	panB	VC0592	NP_230242.1	264	-	3-methyl-2-oxobutanoate hydroxymethyltransferase
I	NC_002505.1	620372	620875	-	2615381	-	VC0593	NP_230243.1	167	-	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
I	NC_002505.1	620872	622245	-	2615382	-	VC0594	NP_230244.1	457	-	poly(A) polymerase
I	NC_002505.1	622336	623250	-	2615383	-	VC0595	NP_230245.1	304	-	glutamyl-Q tRNA(Asp) synthetase
I	NC_002505.1	623299	623745	-	2615384	-	VC0596	NP_230246.1	148	-	dnaK suppressor protein
I	NC_002505.1	623870	624640	-	2615385	-	VC0597	NP_230247.1	256	-	sugar fermentation stimulation protein A
I	NC_002505.1	624851	626203	+	2615388	-	VC0600	NP_230250.1	450	-	hypothetical protein VC0600
I	NC_002505.1	626302	628764	+	2615389	-	VC0601	NP_230251.1	820	-	ATP-dependent RNA helicase HrpB
I	NC_002505.1	628761	631094	+	2615390	-	VC0602	NP_230252.1	777	-	penicillin-binding protein 1B
I	NC_002505.1	631331	633625	+	2615391	-	VC0603	NP_230253.1	764	-	hypothetical protein VC0603
I	NC_002505.1	633890	636487	+	2615392	-	VC0604	NP_230254.1	865	-	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
I	NC_002505.1	636642	637022	+	2615393	-	VC0605	NP_230255.1	126	-	hypothetical protein VC0605
I	NC_002505.1	637173	637538	+	2615394	-	VC0606	NP_230256.1	121	-	nitrogen regulatory protein P-II
I	NC_002505.1	638885	639943	+	2615396	-	VC0608	NP_230257.1	352	-	iron(III) ABC transporter substrate-binding protein
I	NC_002505.1	640027	641652	+	2615397	-	VC0609	NP_230258.1	541	-	iron(III) ABC transporter permease
I	NC_002505.1	641652	642683	+	2615398	-	VC0610	NP_230259.1	343	-	iron(III) ABC transporter ATP-binding protein
I	NC_002505.1	642814	644226	-	2615399	-	VC0611	NP_230260.1	470	-	phosphoglucomutase/phosphomannomutase
I	NC_002505.1	644349	646754	-	2615400	-	VC0612	NP_230261.1	801	-	cellobiose/cellodextrin-phosphorylase
I	NC_002505.1	646873	648786	-	2615401	-	VC0613	NP_230262.1	637	-	beta-N-acetylhexosaminidase
I	NC_002505.1	648783	649760	-	2615402	-	VC0614	NP_230263.1	325	-	hypothetical protein VC0614
I	NC_002505.1	649664	651388	-	2615403	-	VC0615	NP_230264.1	574	-	endoglucanase-like protein
I	NC_002505.1	651445	652440	-	2615404	-	VC0616	NP_230265.1	331	-	peptide ABC transporter ATP-binding protein
I	NC_002505.1	652483	653466	-	2615405	-	VC0617	NP_230266.1	327	-	peptide ABC transporter ATP-binding protein
I	NC_002505.1	653469	654494	-	2615406	-	VC0618	NP_230267.1	341	-	peptide ABC transporter permease
I	NC_002505.1	654497	655483	-	2615407	-	VC0619	NP_230268.1	328	-	peptide ABC transporter permease
I	NC_002505.1	655653	657323	-	2615408	-	VC0620	NP_230269.1	556	-	peptide ABC transporter substrate-binding protein
I	NC_002505.1	658234	661623	-	2615410	-	VC0622	NP_230271.2	1129	-	sensory box sensor histidine kinase/response regulator
I	NC_002505.1	661831	662853	-	2615411	-	VC0623	NP_230272.1	340	-	hypothetical protein VC0623
I	NC_002505.1	662926	664011	-	2615412	-	VC0624	NP_230273.1	361	-	hypothetical protein VC0624
I	NC_002505.1	664265	665563	-	2615414	-	VC0626	NP_230275.1	432	-	glutamate-1-semialdehyde aminotransferase
I	NC_002505.1	665847	666188	+	2615415	-	VC0627	NP_230276.1	113	-	iron-sulfur cluster insertion protein ErpA
I	NC_002505.1	666286	667386	+	2615416	-	VC0628	NP_230277.1	366	-	hypothetical protein VC0628
I	NC_002505.1	667397	670516	+	2615417	-	VC0629	NP_230278.2	1039	-	multidrug resistance protein
I	NC_002505.1	670598	671899	-	2615418	-	VC0630	NP_230279.1	433	-	hypothetical protein VC0630
I	NC_002505.1	672030	673217	+	2615419	-	VC0631	NP_230280.1	395	-	tyrosyl-tRNA synthetase
I	NC_002505.1	673285	674748	-	2615420	-	VC0632	NP_230281.1	487	-	D-alanyl-D-alanine carboxypeptidase/endopeptidase
I	NC_002505.1	674828	675880	-	2615421	-	VC0633	NP_230282.1	350	-	outer membrane protein OmpU
I	NC_002505.1	676405	676881	+	2615422	greA	VC0634	NP_230283.1	158	-	transcription elongation factor GreA
I	NC_002505.1	676958	677254	-	2615423	-	VC0635	NP_230284.1	98	-	hypothetical protein VC0635
I	NC_002505.1	677374	678003	+	2615424	rrmJ	VC0636	NP_230285.1	209	-	23S rRNA methyltransferase
I	NC_002505.1	678104	680059	+	2615425	-	VC0637	NP_230286.1	651	-	cell division protein FtsH
I	NC_002505.1	680126	680962	+	2615426	-	VC0638	NP_230287.1	278	-	dihydropteroate synthase
I	NC_002505.1	680988	682328	+	2615427	glmM	VC0639	NP_230288.1	446	-	phosphoglucosamine mutase
I	NC_002505.1	682585	682920	+	2615428	secG	VC0640	NP_230289.1	111	-	preprotein translocase subunit SecG
I	NC_002505.1	683351	683806	+	2615431	-	VC0641	NP_230290.1	151	-	hypothetical protein VC0641
I	NC_002505.1	683825	685312	+	2615432	nusA	VC0642	NP_230291.1	495	-	transcription elongation factor NusA
I	NC_002505.1	685337	688033	+	2615433	infB	VC0643	NP_230292.1	898	-	translation initiation factor IF-2
I	NC_002505.1	688135	688533	+	2615434	rbfA	VC0644	NP_230293.2	132	-	ribosome-binding factor A
I	NC_002505.1	688533	689471	+	2615435	truB	VC0645	NP_230294.1	312	-	tRNA pseudouridine synthase B
I	NC_002505.1	689613	689882	+	2615436	rpsO	VC0646	NP_230295.1	89	-	30S ribosomal protein S15
I	NC_002505.1	690245	692374	+	2615437	-	VC0647	NP_230296.1	709	-	polynucleotide phosphorylase
I	NC_002505.1	692490	693401	+	2615438	-	VC0648	NP_230297.1	303	-	lipoprotein NlpI
I	NC_002505.1	693488	693907	+	2615439	-	VC0649	NP_230298.1	139	-	MarR family transcriptional regulator
I	NC_002505.1	693954	695291	+	2615440	vmrA	VC0650	NP_230299.1	445	-	multidrug efflux pump VmrA
I	NC_002505.1	695344	696222	-	2615441	-	VC0651	NP_230300.2	292	-	hypothetical protein VC0651
I	NC_002505.1	696234	697247	-	2615442	-	VC0652	NP_230301.1	337	-	protease
I	NC_002505.1	697355	699409	-	2615443	-	VC0653	NP_230302.1	684	-	c-di-GMP phosphodiesterase A-like protein
I	NC_002505.1	699642	700169	+	2615444	-	VC0654	NP_230303.1	175	-	hypothetical protein VC0654
I	NC_002505.1	700105	700656	+	2615445	-	VC0655	NP_230304.1	183	-	acetyltransferase
I	NC_002505.1	700767	701174	+	2615446	-	VC0656	NP_230305.1	135	-	DNA polymerase III subunit psi
I	NC_002505.1	701135	701620	+	2615447	-	VC0657	NP_230306.1	161	-	ribosomal-protein-alanine acetyltransferase
I	NC_002505.1	701609	703666	-	2615448	-	VC0658	NP_230307.1	685	-	c-di-GMP phosphodiesterase A-like protein
I	NC_002505.1	703870	705465	+	2615449	prfC	VC0659	NP_230308.1	531	-	peptide chain release factor 3
I	NC_002505.1	705587	706858	-	2615450	-	VC0660	NP_230309.1	423	-	ATP-dependent RNA helicase SrmB
I	NC_002505.1	706946	707668	-	2615451	-	VC0661	NP_230310.1	240	-	hypothetical protein VC0661
I	NC_002505.1	707977	709290	+	2615452	-	VC0662	NP_230311.1	437	-	branched-chain amino acid ABC transporter substrate-binding protein
I	NC_002505.1	709460	710558	+	2614955	prfB	VC0663	NP_230312.1	365	-	peptide chain release factor 2
I	NC_002505.1	710583	712121	+	2615453	lysS	VC0664	NP_230313.1	512	-	lysyl-tRNA synthetase
I	NC_002505.1	712395	713729	+	2615454	-	VC0665	NP_230314.1	444	-	Fis family transcriptional regulator
I	NC_002505.1	714307	714558	+	2615455	-	VC0666	NP_230315.2	83	-	hypothetical protein VC0666
I	NC_002505.1	714596	715654	-	2615456	-	VC0667	NP_230316.1	352	-	aldo/keto reductase
I	NC_002505.1	715847	716512	-	2615457	-	VC0668	NP_230317.1	221	-	DNA mismatch repair protein
I	NC_002505.1	717080	717661	+	2615460	-	VC0671	NP_230320.1	193	-	dinucleoside polyphosphate hydrolase
I	NC_002505.1	717664	719910	+	2615461	-	VC0672	NP_230321.1	748	-	fused phosphoenolpyruvate-protein phosphotransferase PtsP/GAF domain-containing protein
I	NC_002505.1	719920	720714	+	2615462	-	VC0673	NP_230322.1	264	-	hypothetical protein VC0673
I	NC_002505.1	720743	721558	+	2615463	-	VC0674	NP_230323.1	271	-	prolipoprotein diacylglyceryl transferase
I	NC_002505.1	721568	722419	+	2615464	thyA	VC0675	NP_230324.1	283	-	thymidylate synthase
I	NC_002505.1	722512	723660	-	2615465	-	VC0676	NP_230325.1	382	-	Na+/phosphate symporter NptA
I	NC_002505.1	724055	724945	+	2615466	nhaR	VC0677	NP_230326.1	296	-	transcriptional activator NhaR
I	NC_002505.1	725144	725470	+	2615467	-	VC0678	NP_230327.1	108	-	transcriptional activator HlyU
I	NC_002505.1	725539	725799	-	2615468	rpsT	VC0679	NP_230328.1	86	-	30S ribosomal protein S20
I	NC_002505.1	726042	727619	+	2615469	-	VC0680	NP_230329.1	525	-	MviN protein
I	NC_002505.1	727688	728656	+	2615470	-	VC0681	NP_230330.1	322	-	bifunctional riboflavin kinase/FMN adenylyltransferase
I	NC_002505.1	728687	731536	+	2615471	ileS	VC0682	NP_230331.1	949	-	isoleucyl-tRNA synthetase
I	NC_002505.1	731552	732067	+	2615472	lspA	VC0683	NP_230332.1	171	-	lipoprotein signal peptidase
I	NC_002505.1	732230	732664	+	2615473	-	VC0684	NP_230333.1	144	-	FKBP-type peptidylprolyl isomerase
I	NC_002505.1	732711	733661	+	2615474	ispH	VC0685	NP_230334.2	316	-	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
I	NC_002505.1	733798	735282	-	2615476	-	VC0687	NP_230336.1	494	-	carbon starvation protein A
I	NC_002505.1	735535	735876	+	2615477	-	VC0688	NP_230337.1	113	-	hypothetical protein VC0688
I	NC_002505.1	735892	737691	+	2615478	-	VC0689	NP_230338.1	599	-	hypothetical protein VC0689
I	NC_002505.1	737715	738638	-	2615479	-	VC0690	NP_230339.1	307	-	N-acetylmuramic acid-6-phosphate etherase
I	NC_002505.1	738656	739768	-	2615480	anmK	VC0691	NP_230340.1	370	-	anhydro-N-acetylmuramic acid kinase
I	NC_002505.1	739874	740866	+	2615481	-	VC0692	NP_230341.1	330	-	beta-hexosaminidase
I	NC_002505.1	740893	741606	-	2615482	-	VC0693	NP_230342.1	237	-	two-component response-regulatory protein YehT
I	NC_002505.1	741616	743292	-	2615483	-	VC0694	NP_230343.1	558	-	hypothetical protein VC0694
I	NC_002505.1	743534	744607	+	2615484	-	VC0695	NP_230344.1	357	-	phospho-2-dehydro-3-deoxyheptonate aldolase
I	NC_002505.1	744620	745747	+	2615485	tyrA	VC0696	NP_230345.1	375	-	bifunctional chorismate mutase/prephenate dehydrogenase
I	NC_002505.1	745814	746245	-	2615486	-	VC0697	NP_230346.1	143	-	hypothetical protein VC0697
I	NC_002505.1	746356	748023	-	2615487	-	VC0698	NP_230347.1	555	-	ABC transporter ATP-binding protein
I	NC_002505.1	748385	750331	+	2615489	-	VC0700	NP_230349.1	648	-	soluble lytic murein transglycosylase
I	NC_002505.1	750341	750697	+	2615490	-	VC0701	NP_230350.1	118	-	Trp operon repressor
I	NC_002505.1	750775	751326	-	2615706	-	VC0702	NP_230351.1	183	-	NTPase
I	NC_002505.1	751247	753622	-	2615707	-	VC0703	NP_230352.1	791	-	c-di-GMP phosphodiesterase A-like protein
I	NC_002505.1	753606	754685	-	2615708	-	VC0704	NP_230353.1	359	-	spermidine/putrescine ABC transporter substrate-binding protein
I	NC_002505.1	754828	756003	-	2615709	-	VC0705	NP_230354.1	391	-	chorismate mutase
I	NC_002505.1	756243	756569	-	2615710	-	VC0706	NP_230355.1	108	-	sigma-54 modulation protein
I	NC_002505.1	756971	757732	-	2615712	-	VC0708	NP_230357.1	253	-	hypothetical protein VC0708
I	NC_002505.1	757851	758825	+	2615713	rluD	VC0709	NP_230358.1	324	-	23S rRNA pseudouridine synthase D
I	NC_002505.1	758828	759550	+	2615714	-	VC0710	NP_230359.1	240	-	hypothetical protein VC0710
I	NC_002505.1	759675	762248	+	2615715	-	VC0711	NP_230360.1	857	-	clpB protein
I	NC_002505.1	762602	762799	+	2615717	-	VC0713	NP_230362.1	65	-	hypothetical protein VC0713
I	NC_002505.1	768218	768541	+	2615723	-	VC0714	NP_230363.1	107	-	hypothetical protein VC0714
I	NC_002505.1	768551	769273	+	2615724	-	VC0715	NP_230364.1	240	-	nitroreductase A
I	NC_002505.1	769308	769562	-	2615725	-	VC0716	NP_230365.1	84	-	ferredoxin
I	NC_002505.1	769565	770965	-	2615726	-	VC0717	NP_230366.1	466	-	protease
I	NC_002505.1	771116	772030	-	2615727	rdgC	VC0718	NP_230367.1	304	-	recombination associated protein
I	NC_002505.1	772267	772956	+	2615728	-	VC0719	NP_230368.1	229	-	DNA-binding response regulator PhoB
I	NC_002505.1	772978	774279	+	2615729	phoR	VC0720	NP_230369.1	433	-	phosphate regulon sensor protein
I	NC_002505.1	774276	775253	+	2615730	-	VC0721	NP_230370.1	325	-	phosphate ABC transporter substrate-binding protein
I	NC_002505.1	775321	776892	-	2615731	-	VC0722	NP_230371.1	523	-	exopolyphosphatase
I	NC_002505.1	776804	778909	-	2615732	-	VC0723	NP_230372.1	701	-	polyphosphate kinase
I	NC_002505.1	779108	781303	+	2615733	-	VC0724	NP_230373.1	731	-	phosphate ABC transporter permease
I	NC_002505.1	781313	782959	+	2615734	-	VC0725	NP_230374.1	548	-	phosphate ABC transporter permease
I	NC_002505.1	782962	783783	+	2615735	-	VC0726	NP_230375.1	273	-	phosphate transporter ATP-binding protein
I	NC_002505.1	783817	784527	+	2615736	-	VC0727	NP_230376.1	236	-	transcriptional regulator PhoU
I	NC_002505.1	784588	785364	-	2615737	-	VC0728	NP_230377.1	258	-	hypothetical protein VC0728
I	NC_002505.1	785567	786331	-	2615739	-	VC0730	NP_230379.1	254	-	copper homeostasis protein
I	NC_002505.1	786666	787289	-	2615740	-	VC0731	NP_230380.1	207	-	anti-oxidant AhpCTSA family protein
I	NC_002505.1	787493	788398	+	2615741	-	VC0732	NP_230381.1	301	-	LysR family transcriptional regulator
I	NC_002505.1	788949	790619	+	2615743	-	VC0734	NP_230383.1	556	-	malate synthase
I	NC_002505.1	790749	792062	+	2615745	-	VC0736	NP_230385.1	437	-	isocitrate lyase
I	NC_002505.1	792215	792724	-	2615746	-	VC0737	NP_230386.1	169	-	acetoin utilization protein AcuB
I	NC_002505.1	792954	794012	+	2615748	queA	VC0739	NP_230388.1	352	-	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
I	NC_002505.1	794241	795380	+	2615750	tgt	VC0741	NP_230390.1	379	-	queuine tRNA-ribosyltransferase
I	NC_002505.1	795485	795817	+	2615751	yajC	VC0742	NP_230391.1	110	-	preprotein translocase subunit YajC
I	NC_002505.1	795839	797692	+	2615752	secD	VC0743	NP_230392.1	617	-	preprotein translocase subunit SecD
I	NC_002505.1	797707	798654	+	2615753	secF	VC0744	NP_230393.1	315	-	preprotein translocase subunit SecF
I	NC_002505.1	798822	799625	-	2615754	-	VC0745	NP_230394.2	267	-	inositol monophosphatase
I	NC_002505.1	799804	800538	+	2615755	-	VC0746	NP_230395.1	244	-	RNA methyltransferase
I	NC_002505.1	800608	801174	+	2615756	-	VC0747	NP_230396.1	188	-	hypothetical protein VC0747
I	NC_002505.1	801201	802415	+	2615757	-	VC0748	NP_230397.1	404	-	cysteine desulfurase
I	NC_002505.1	802452	802835	+	2615758	-	VC0749	NP_230398.1	127	-	scaffold protein
I	NC_002505.1	802896	803219	+	2615759	-	VC0750	NP_230399.1	107	-	HesB family protein
I	NC_002505.1	803268	803783	+	2615760	hscB	VC0751	NP_230400.1	171	-	co-chaperone HscB
I	NC_002505.1	803807	805657	+	2615761	hscA	VC0752	NP_230401.1	616	-	chaperone protein HscA
I	NC_002505.1	805671	806009	+	2615762	-	VC0753	NP_230402.2	112	-	ferredoxin
I	NC_002505.1	806058	806252	+	2615763	-	VC0754	NP_230403.1	64	-	hypothetical protein VC0754
I	NC_002505.1	806472	807761	+	2615764	-	VC0755	NP_230404.2	429	-	aminopeptidase
I	NC_002505.1	807964	808392	+	2615299	ndk	VC0756	NP_230405.1	142	-	nucleoside diphosphate kinase
I	NC_002505.1	808566	809687	+	2615300	-	VC0757	NP_230406.1	373	-	ribosomal RNA large subunit methyltransferase N
I	NC_002505.1	810001	811083	+	2615301	-	VC0758	NP_230407.2	360	-	hypothetical protein VC0758
I	NC_002505.1	811088	812218	+	2615302	ispG	VC0759	NP_230408.1	376	-	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
I	NC_002505.1	812244	813512	+	2615303	hisS	VC0760	NP_230409.1	422	-	histidyl-tRNA synthetase
I	NC_002505.1	813549	814163	+	2615304	-	VC0761	NP_230410.1	204	-	hypothetical protein VC0761
I	NC_002505.1	814176	815336	+	2615305	-	VC0762	NP_230411.1	386	-	outer membrane protein assembly complex subunit YfgL
I	NC_002505.1	815529	817013	+	2615306	engA	VC0763	NP_230412.1	494	-	GTP-binding protein EngA
I	NC_002505.1	817034	817951	+	2615307	-	VC0764	NP_230413.1	305	-	hypothetical protein VC0764
I	NC_002505.1	818256	818489	+	2615308	-	VC0765	NP_230414.1	77	-	hypothetical protein VC0765
I	NC_002505.1	818470	819810	-	2615309	xseA	VC0766	NP_230415.1	446	-	exodeoxyribonuclease VII large subunit
I	NC_002505.1	820012	821481	+	2615310	-	VC0767	NP_230416.1	489	-	inosine 5\'-monophosphate dehydrogenase
I	NC_002505.1	821588	823141	+	2615311	guaA	VC0768	NP_230417.1	517	-	GMP synthase
I	NC_002505.1	823377	825101	+	2615312	-	VC0769	NP_230418.1	574	-	chitinase
I	NC_002505.1	825292	825885	+	2615313	-	VC0770	NP_230419.1	197	-	hypothetical protein VC0770
I	NC_002505.1	826197	827078	+	2615314	-	VC0771	NP_230420.1	293	-	vibriobactin-specific isochorismatase
I	NC_002505.1	827179	828810	-	2615315	-	VC0772	NP_230421.1	543	-	vibriobactin-specific 2,3-dihydroxybenzoate-AMP ligase
I	NC_002505.1	828821	830008	-	2615316	-	VC0773	NP_230422.1	395	-	vibriobactin-specific isochorismate synthase
I	NC_002505.1	830176	830964	+	2615317	-	VC0774	NP_230423.1	262	-	2,3-dihydroxybenzoate-2,3-dehydrogenase
I	NC_002505.1	830976	832292	-	2615318	-	VC0775	NP_230424.1	438	-	vibriobactin synthesis protein
I	NC_002505.1	832470	833447	+	2615319	-	VC0776	NP_230425.1	325	-	iron-enterobactin transporter substrate-binding protein
I	NC_002505.1	833444	834496	+	2615320	-	VC0777	NP_230426.1	350	-	ferric vibriobactin ABC transporter permease
I	NC_002505.1	834475	835551	+	2615321	-	VC0778	NP_230427.1	358	-	ferric vibriobactin ABC transporter permease
I	NC_002505.1	835668	836507	+	2615322	-	VC0779	NP_230428.1	279	-	ferric vibriobactin ABC transporter ATP-binding protein
I	NC_002505.1	836438	837223	+	2615323	-	VC0780	NP_230429.1	261	-	vibriobactin synthase component D
I	NC_002505.1	837233	838159	+	2615324	-	VC0781	NP_230430.1	308	-	LysR family transcriptional regulator
I	NC_002505.1	838377	840359	+	2615326	-	VC0783	NP_230432.1	660	-	hypothetical protein VC0783
I	NC_002505.1	840439	841989	-	2615327	-	VC0784	NP_230433.1	516	-	sodium/alanine symporter
I	NC_002505.1	842367	843632	-	2615329	-	VC0786	NP_230435.1	421	-	D-amino acid dehydrogenase small subunit
I	NC_002505.1	843733	844665	+	2615330	-	VC0787	NP_230436.1	310	-	LysR family transcriptional regulator
I	NC_002505.1	844790	845119	+	2615331	-	VC0788	NP_230437.1	109	-	DOPA-dioxygenase-like protein
