#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_003198.1	813777	814772	+	1247265	-	STY0818	NP_455327.1	331	-	6-phosphogluconolactonase
chr	NC_003198.1	814916	816199	-	1247266	-	STY0819	NP_455328.1	427	-	pectinesterase
chr	NC_003198.1	816437	817660	+	1247267	hutI	STY0820	NP_455329.1	407	-	imidazolonepropionase
chr	NC_003198.1	817657	818598	+	1247268	hutG	STY0821	NP_455330.1	313	-	formiminoglutamase
chr	NC_003198.1	818643	819368	+	1247269	hutC	STY0822	NP_455331.1	241	-	histidine utilization repressor
chr	NC_003198.1	819564	821249	+	1247270	hutU	STY0823	NP_455332.1	561	-	urocanate hydratase
chr	NC_003198.1	821251	822771	+	1247271	hutH	STY0824	NP_455333.1	506	-	histidine ammonia-lyase
chr	NC_003198.1	822856	823332	-	1247272	-	STY0825	NP_455334.1	158	-	kinase inhibitor protein
chr	NC_003198.1	823390	824679	-	1247273	-	STY0826	NP_455335.1	429	-	adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA
chr	NC_003198.1	824766	825806	+	1247274	-	STY0827	NP_455336.1	346	-	biotin synthetase
chr	NC_003198.1	825803	826960	+	1247275	-	STY0828	NP_455337.1	385	-	8-amino-7-oxononanoate synthase
chr	NC_003198.1	826944	827699	+	1247276	-	STY0829	NP_455338.1	251	-	biotin synthesis protein BioC
chr	NC_003198.1	827692	828378	+	1247277	-	STY0830	NP_455339.1	228	-	dethiobiotin synthetase
chr	NC_003198.1	829029	831050	+	1247278	-	STY0831	NP_455340.1	673	-	excinuclease ABC subunit B
chr	NC_003198.1	833899	834807	-	1247281	-	STY0835	NP_455342.1	302	-	hypothetical protein STY0835
chr	NC_003198.1	835204	836193	+	1247282	-	STY0836	NP_455343.1	329	-	molybdenum cofactor biosynthesis protein A
chr	NC_003198.1	836215	836727	+	1247283	-	STY0837	NP_455344.1	170	-	molybdenum cofactor biosynthesis protein B
chr	NC_003198.1	836730	837215	+	1247284	-	STY0838	NP_455345.1	161	-	molybdenum cofactor biosynthesis protein C
chr	NC_003198.1	837202	837453	+	1247285	-	STY0839	NP_455346.3	83	-	molybdopterin converting factor subunit 1
chr	NC_003198.1	837455	837907	+	1247286	-	STY0840	NP_455347.1	150	-	molybdopterin converting factor subunit 2
chr	NC_003198.1	838807	839514	+	1247288	-	STY0843	NP_455348.1	235	-	hypothetical protein STY0843
chr	NC_003198.1	839949	840911	-	1247290	ybhN	STY0846	NP_455349.1	320	-	hypothetical protein STY0846
chr	NC_003198.1	840911	842152	-	1247291	ybhO	STY0847	NP_455350.1	413	-	phospholipase
chr	NC_003198.1	842149	842907	-	1247292	ybhP	STY0848	NP_455351.1	252	-	hypothetical protein STY0848
chr	NC_003198.1	843040	843450	+	1247293	-	STY0849	NP_455352.1	136	-	hypothetical protein STY0849
chr	NC_003198.1	843412	844518	-	1247294	-	STY0850	NP_455353.1	368	-	inner membrane protein
chr	NC_003198.1	844634	845764	-	1247295	-	STY0851	NP_455354.1	376	-	ABC transporter permease
chr	NC_003198.1	845757	847493	-	1247296	ybhF	STY0852	NP_455355.1	578	-	ABC transporter ATP-binding protein
chr	NC_003198.1	847486	848481	-	1247297	-	STY0853	NP_455356.1	331	-	HlyD-family secretion protein
chr	NC_003198.1	848481	849155	-	1247298	-	STY0854	NP_455357.1	224	-	TetR family trancriptional regulator
chr	NC_003198.1	849385	850752	+	1247299	-	STY0855	NP_455358.1	455	-	ATP-dependent RNA helicase rhlE
chr	NC_003198.1	854264	854524	-	1247302	-	STY0860	NP_455359.1	86	-	hypothetical protein STY0860
chr	NC_003198.1	854809	855075	-	1247304	ybiI	STY0862	NP_455361.1	88	-	hypothetical protein STY0862
chr	NC_003198.1	856198	858420	-	1247306	-	STY0865	NP_455362.1	740	-	mechanosensitive channel protein
chr	NC_003198.1	858539	859261	-	1247307	-	STY0866	NP_455363.1	240	-	glutamine transport ATP-binding protein GlnQ
chr	NC_003198.1	859258	859917	-	1247308	-	STY0867	NP_455364.1	219	-	glutamine transport system permease GlnP
chr	NC_003198.1	860063	860809	-	1247309	-	STY0868	NP_455365.1	248	-	glutamine-binding periplasmic protein
chr	NC_003198.1	861286	861789	-	1247310	-	STY0870	NP_455366.1	167	-	DNA protection during starvation protein
chr	NC_003198.1	862092	862979	-	1247311	-	STY0871	NP_455367.1	295	-	threonine transporter RhtB
chr	NC_003198.1	863334	863849	+	1247312	ompX	STY0872	NP_455368.1	171	-	outer membrane protein X
chr	NC_003198.1	864041	864499	+	1247313	tnpA	STY0874	NP_455369.1	152	-	insertion sequence element IS200 transposase
chr	NC_003198.1	864623	866203	-	1247314	ybiP	STY0875	NP_455370.1	526	-	hypothetical protein STY0875
chr	NC_003198.1	866783	867256	+	1247315	-	STY0876	NP_455371.1	157	-	iron dependent repressor family transcriptional regulator
chr	NC_003198.1	867253	868365	+	1247316	ybiR	STY0877	NP_455372.1	370	-	hypothetical protein STY0877
chr	NC_003198.1	868409	869329	-	1247317	ybiS	STY0878	NP_455373.1	306	-	L,D-transpeptidase
chr	NC_003198.1	869549	871144	+	1247318	ybiT	STY0879	NP_455374.1	531	-	ABC-F family ATPase
chr	NC_003198.1	871266	872531	-	1247319	-	STY0880	NP_455375.1	421	-	hypothetical protein STY0880
chr	NC_003198.1	872793	873602	+	1247320	-	STY0881	NP_455376.1	269	-	haloacid dehalogenase superfamily protein
chr	NC_003198.1	873680	876112	-	1247321	ybiW	STY0882	NP_455377.1	810	-	formate acetyltransferase 3
chr	NC_003198.1	876118	877017	-	1247322	ybiY	STY0883	NP_455378.1	299	-	pyruvate formate-lyase 3 activating enzyme
chr	NC_003198.1	877295	878044	-	1247323	-	STY0884	NP_455379.1	249	-	molybdopterin biosynthesis protein MoeB
chr	NC_003198.1	878044	879285	-	1247324	-	STY0885	NP_455380.1	413	-	molybdopterin biosynthesis protein MoeA
chr	NC_003198.1	879483	880424	+	1247325	-	STY0886	NP_455381.1	313	-	L-asparaginase
chr	NC_003198.1	880435	882306	+	1247326	-	STY0887	NP_455382.1	623	-	ABC transporter ATP-binding protein
chr	NC_003198.1	882339	883877	+	1247327	yliB	STY0888	NP_455383.1	512	-	ABC transporter substrate-binding protein
chr	NC_003198.1	883938	884858	+	1247328	yliC	STY0889	NP_455384.1	306	-	ABC transporter permease
chr	NC_003198.1	884861	885772	+	1247329	yliD	STY0890	NP_455385.1	303	-	ABC transporter permease
chr	NC_003198.1	885863	887188	-	1247330	yliG	STY0891	NP_455386.1	441	-	ribosomal protein S12 methylthiotransferase
chr	NC_003198.1	887419	887802	+	1247331	-	STY0893	NP_455387.1	127	-	biofilm formation regulatory protein BssR
chr	NC_003198.1	887921	889042	+	1247332	yliI	STY0894	NP_455388.1	373	-	oxidoreductase
chr	NC_003198.1	889039	889665	-	1247333	yliJ	STY0895	NP_455389.1	208	-	glutathione s-transferase family protein
chr	NC_003198.1	889909	891111	+	1247334	-	STY0896	NP_455390.1	400	-	D-alanyl-D-alanine carboxypeptidase
chr	NC_003198.1	891157	891915	-	1247335	-	STY0897	NP_455391.1	252	-	deoxyribose operon repressor
chr	NC_003198.1	891987	892595	-	1247336	ybjG	STY0898	NP_455392.1	202	-	permease
chr	NC_003198.1	892908	894140	+	1247337	mdfA	STY0899	NP_455393.1	410	-	multidrug translocase MdfA
chr	NC_003198.1	894194	895009	-	1247338	-	STY0900	NP_455394.1	271	-	HAD superfamily hydrolase
chr	NC_003198.1	895006	896217	-	1247339	-	STY0901	NP_455395.1	403	-	hypothetical protein STY0901
chr	NC_003198.1	896385	897005	+	1247340	-	STY0902	NP_455396.1	206	-	TetR family trancriptional regulator
chr	NC_003198.1	897122	898807	-	1247341	-	STY0903	NP_455397.1	561	-	transporter
chr	NC_003198.1	899078	899455	+	1247342	-	STY0904	NP_455398.1	125	-	hypothetical protein STY0904
chr	NC_003198.1	899487	899750	-	1247343	-	STY0905	NP_455399.1	87	-	glutaredoxin 1
chr	NC_003198.1	899920	900210	+	1247344	-	STY0906	NP_455400.1	96	-	hypothetical protein STY0906
chr	NC_003198.1	900194	900916	+	1247345	nfsA	STY0907	NP_455401.1	240	-	oxygen-insensitive NADPH nitroreductase
chr	NC_003198.1	900974	901876	+	1247346	-	STY0908	NP_455402.1	300	-	ribosomal protein S6 modification protein
chr	NC_003198.1	901973	902449	+	1247347	-	STY0909	NP_455403.1	158	-	hypothetical protein STY0909
chr	NC_003198.1	902798	903910	+	1247348	-	STY0910	NP_455404.1	370	-	putrescine ABC transporter substrate-binding protein PotF
chr	NC_003198.1	903998	905131	+	1247349	-	STY0911	NP_455405.1	377	-	putrescine ABC transporter ATP-binding protein PotG
chr	NC_003198.1	905141	906094	+	1247350	-	STY0912	NP_455406.1	317	-	putrescine ABC transporter permease PotH
chr	NC_003198.1	906091	906936	+	1247351	-	STY0913	NP_455407.1	281	-	putrescine transport system permease PotI
chr	NC_003198.1	907010	907483	+	1247352	-	STY0914	NP_455408.1	157	-	hypothetical protein STY0914
chr	NC_003198.1	907526	908653	+	1247353	ybjF	STY0915	NP_455409.1	375	-	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
chr	NC_003198.1	908948	910291	+	1247355	-	STY0917	NP_455411.1	447	-	PTS system transporter subunit IIC
chr	NC_003198.1	910323	910643	+	1247356	-	STY0918	NP_455412.1	106	-	PTS system transporter subunit IIB
chr	NC_003198.1	910653	912140	+	1247357	-	STY0919	NP_455413.1	495	-	sulfatase
chr	NC_003198.1	912359	913090	-	1247358	-	STY0920	NP_455414.1	243	-	arginine/ornithine ABC transporter substrate-binding protein
chr	NC_003198.1	913327	913995	-	1247359	-	STY0921	NP_455415.1	222	-	arginine ABC transporter permease ArtM
chr	NC_003198.1	913995	914711	-	1247360	-	STY0922	NP_455416.1	238	-	arginine ABC transporter permease ArtQ
chr	NC_003198.1	914718	915449	-	1247361	-	STY0923	NP_455417.1	243	-	arginine/ornithine ABC transporter substrate-binding protein
chr	NC_003198.1	915467	916195	-	1247362	-	STY0924	NP_455418.1	242	-	arginine ABC transporter ATP-binding protein ArtP
chr	NC_003198.1	916424	916939	-	1247363	-	STY0925	NP_455419.1	171	-	lipoprotein
chr	NC_003198.1	917067	917390	+	1247364	-	STY0926	NP_455420.1	107	-	hypothetical protein STY0926
chr	NC_003198.1	917387	918217	+	1247365	-	STY0927	NP_455421.1	276	-	N-acetylmuramoyl-L-alanine amidase
chr	NC_003198.1	918214	919227	-	1247366	-	STY0928	NP_455422.1	337	-	oxidoreductase
chr	NC_003198.1	919323	920756	-	1247367	-	STY0929	NP_455423.1	477	-	hypothetical protein STY0929
chr	NC_003198.1	920767	921768	-	1247368	ybjU	STY0930	NP_455424.1	333	-	L-allo-threonine aldolase
chr	NC_003198.1	921807	923525	-	1247369	-	STY0931	NP_455425.1	572	-	pyruvate dehydrogenase
chr	NC_003198.1	923683	924654	-	1247370	hcr	STY0932	NP_455426.1	323	-	NADH oxidoreductase Hcr
chr	NC_003198.1	924663	926315	-	1247371	-	STY0933	NP_455427.1	550	-	prismane protein
chr	NC_003198.1	926459	927358	-	1247372	-	STY0934	NP_455428.1	299	-	hypothetical protein STY0934
chr	NC_003198.1	927559	929217	+	1247373	-	STY0935	NP_455429.1	552	-	hypothetical protein STY0935
chr	NC_003198.1	929214	930164	-	1247374	-	STY0936	NP_455430.1	316	-	hypothetical protein STY0936
chr	NC_003198.1	930310	931428	+	1247375	ybjY	STY0937	NP_455431.1	372	-	hypothetical protein STY0937
chr	NC_003198.1	931425	933371	+	1247376	ybjZ	STY0938	NP_455432.1	648	-	macrolide transporter ATP-binding protein/permease
chr	NC_003198.1	933501	933722	-	1247377	cspD	STY0940	NP_455433.1	73	-	cold shock-like protein CspD
chr	NC_003198.1	934046	934366	+	1247378	-	STY0942	NP_455434.1	106	-	ATP-dependent Clp protease adaptor protein
chr	NC_003198.1	934397	936673	+	1247379	-	STY0943	NP_455435.1	758	-	ATP-dependent Clp protease ATP-binding subunit ClpA
chr	NC_003198.1	938216	938893	-	1247383	-	STY0948	NP_455439.1	225	-	hypothetical protein STY0948
chr	NC_003198.1	938913	939773	-	1247384	-	STY0949	NP_455440.1	286	-	pirin-related protein
chr	NC_003198.1	939882	940793	+	1247385	acT	STY0950	NP_455441.1	303	-	transcriptional activator
chr	NC_003198.1	940884	941102	-	1247386	-	STY0951	NP_455442.1	72	-	initiation factor IF-1
chr	NC_003198.1	941414	942118	-	1247387	-	STY0953	NP_455443.1	234	-	leucyl/phenylalanyl-tRNA-protein transferase
chr	NC_003198.1	942163	943884	-	1247388	-	STY0954	NP_455444.1	573	-	cysteine/glutathione ABC transporter membrane protein/ATP-binding protein CydC
chr	NC_003198.1	943885	945651	-	1247389	-	STY0955	NP_455445.1	588	-	cysteine/glutathione ABC transporter ATP-binding protein CydD
chr	NC_003198.1	945765	946733	-	1247390	-	STY0956	NP_455446.1	322	-	thioredoxin reductase
chr	NC_003198.1	947280	947774	+	1247391	-	STY0957	NP_455447.1	164	-	leucine-responsive regulatory protein
chr	NC_003198.1	947909	951940	+	1247392	-	STY0958	NP_455448.1	1343	-	cell division protein FtsK
chr	NC_003198.1	952082	952696	+	1247393	-	STY0959	NP_455449.1	204	-	outer membrane lipoprotein carrier protein
chr	NC_003198.1	952706	954049	+	1247394	-	STY0960	NP_455450.1	447	-	recombination factor protein RarA
chr	NC_003198.1	954308	955600	+	1247395	-	STY0961	NP_455451.1	430	-	seryl-tRNA synthetase
chr	NC_003198.1	955837	958281	+	1247396	-	STY0962	NP_455452.1	814	-	anaerobic dimethyl sulfoxide reductase subunit A
chr	NC_003198.1	958292	958909	+	1247397	-	STY0963	NP_455453.1	205	-	anaerobic dimethyl sulfoxide reductase subunit B
chr	NC_003198.1	958911	959774	+	1247398	-	STY0964	NP_455454.1	287	-	anaerobic dimethyl sulfoxide reductase subunit C
chr	NC_003198.1	960124	961272	+	1247400	ycaD	STY0966	NP_455456.1	382	-	major facilitator family transporter protein
chr	NC_003198.1	961490	962911	+	1247401	ycaM	STY0967	NP_455457.1	473	-	inner membrane transporter
chr	NC_003198.1	963203	964000	-	1247402	-	STY0968	NP_455458.1	265	-	pyruvate formate-lyase 1 activating enzyme
chr	NC_003198.1	965607	967889	-	1247405	-	STY0973	NP_455460.1	760	-	formate acetyltransferase 1
chr	NC_003198.1	967949	968806	-	1247406	-	STY0974	NP_455461.1	285	-	formate transporter
chr	NC_003198.1	969211	970980	-	1247407	-	STY0975	NP_455462.1	589	-	hypothetical protein STY0975
chr	NC_003198.1	971108	971800	+	1247408	-	STY0976	NP_455463.1	230	-	hypothetical protein STY0976
chr	NC_003198.1	971986	973074	+	1247409	-	STY0977	NP_455464.1	362	-	3-phosphoserine/phosphohydroxythreonine aminotransferase
chr	NC_003198.1	973145	974428	+	1247410	-	STY0978	NP_455465.1	427	-	3-phosphoshikimate 1-carboxyvinyltransferase
chr	NC_003198.1	974571	975332	+	1247411	-	STY0979	NP_455466.1	253	-	lipoprotein
chr	NC_003198.1	975505	976188	+	1247412	-	STY0980	NP_455467.1	227	-	cytidylate kinase
chr	NC_003198.1	976302	977975	+	1247413	-	STY0981	NP_455468.1	557	-	30S ribosomal protein S1
chr	NC_003198.1	978131	978415	+	1247414	-	STY0982	NP_455469.1	94	-	integration host factor subunit beta (IHF-beta)
chr	NC_003198.1	978645	980909	+	1247415	-	STY0984	NP_455470.1	754	-	competence-related protein
chr	NC_003198.1	980946	982694	+	1247416	-	STY0985	NP_455471.1	582	-	lipid transporter ATP-binding protein/permease
chr	NC_003198.1	982691	983668	+	1247417	lpxK	STY0986	NP_455472.1	325	-	tetraacyldisaccharide 4\'-kinase
chr	NC_003198.1	984996	985178	+	1247419	-	STY0989	NP_455473.1	60	-	hypothetical protein STY0989
chr	NC_003198.1	985175	985921	+	1247420	-	STY0990	NP_455474.1	248	-	3-deoxy-manno-octulosonate cytidylyltransferase
chr	NC_003198.1	986132	987025	+	1247421	-	STY0991	NP_455475.1	297	-	hypothetical protein STY0991
chr	NC_003198.1	987005	987781	-	1247422	-	STY0992	NP_455476.1	258	-	hypothetical protein STY0992
chr	NC_003198.1	987917	988720	+	1247423	smtA	STY0993	NP_455477.1	267	-	methyltransferase
chr	NC_003198.1	988713	990035	+	1247424	-	STY0994	NP_455478.1	440	-	killing factor KicB
chr	NC_003198.1	990043	990720	+	1247425	-	STY0995	NP_455479.1	225	-	condesin subunit MukE
chr	NC_003198.1	990720	995186	+	1247426	mukB	STY0996	NP_455480.1	1488	-	cell division protein MukB
chr	NC_003198.1	995531	997378	+	1247427	-	STY0997	NP_455481.1	615	-	murein L,D-transpeptidase
chr	NC_003198.1	997638	998186	+	1247428	-	STY0998	NP_455482.1	182	-	hypothetical protein STY0998
chr	NC_003198.1	998214	998861	+	1247429	ycbL	STY0999	NP_455483.1	215	-	hypothetical protein STY0999
chr	NC_003198.1	998923	1000113	-	1247430	-	STY1000	NP_455484.1	396	-	aspartate aminotransferase
chr	NC_003198.1	1000298	1001389	-	1247431	-	STY1002	NP_455485.1	363	-	outer membrane protein F
chr	NC_003198.1	1001995	1003395	-	1247432	asnS	STY1004	NP_455486.1	466	-	asparaginyl-tRNA synthetase
chr	NC_003198.1	1003596	1004057	-	1247433	-	STY1005	NP_455487.1	153	-	transcriptional regulator
chr	NC_003198.1	1005836	1007269	+	1247435	-	STY1009	NP_455488.1	477	-	ion:amino acid symporter
chr	NC_003198.1	1007350	1008552	-	1247436	-	STY1010	NP_455489.1	400	-	nicotinate phosphoribosyltransferase
chr	NC_003198.1	1008747	1010087	-	1247437	int	STY1011	NP_455490.1	446	-	integrase
chr	NC_003198.1	1010084	1010332	-	1247438	xis	STY1012	NP_455491.1	82	-	excisionase
chr	NC_003198.1	1010373	1010618	-	1247439	-	STY1013	NP_455492.1	81	-	bacteriophage protein
chr	NC_003198.1	1010618	1011499	-	1247440	-	STY1014	NP_455493.1	293	-	DNA methylase
chr	NC_003198.1	1011496	1012560	-	1247441	-	STY1015	NP_455494.1	354	-	bacteriophage protein
chr	NC_003198.1	1012638	1013318	-	1247442	-	STY1016	NP_455495.1	226	-	exonuclease
chr	NC_003198.1	1013315	1014100	-	1247443	betA	STY1017	NP_455496.1	261	-	bacteriophage recombination protein
chr	NC_003198.1	1014106	1014402	-	1247444	gam	STY1018	NP_455497.1	98	-	host-nuclease inhibitor protein
chr	NC_003198.1	1014493	1014693	-	1247445	-	STY1019	NP_455498.1	66	-	prophage Kil protein
chr	NC_003198.1	1014982	1015386	-	1247446	-	STY1020	NP_455499.1	134	-	DNA-binding protein
chr	NC_003198.1	1015718	1016092	+	1247447	-	STY1021	NP_455500.1	124	-	DNA-binding protein
chr	NC_003198.1	1016177	1017160	+	1247448	-	STY1022	NP_455501.1	327	-	bacteriophage protein
chr	NC_003198.1	1017163	1017912	+	1247449	-	STY1023	NP_455502.1	249	-	DNA replication protein
chr	NC_003198.1	1017923	1018270	+	1247450	-	STY1024	NP_455503.1	115	-	DNA-binding protein
chr	NC_003198.1	1018267	1018791	+	1247451	-	STY1025	NP_455504.1	174	-	bacteriophage protein
chr	NC_003198.1	1018791	1019264	+	1247452	-	STY1026	NP_455505.1	157	-	methyltransferase
chr	NC_003198.1	1019268	1019840	+	1247453	-	STY1027	NP_455506.1	190	-	bacteriophage protein
chr	NC_003198.1	1019934	1020200	+	1247454	-	STY1028	NP_455507.1	88	-	bacteriophage protein
chr	NC_003198.1	1020282	1020443	+	1247455	-	STY1029	NP_455508.1	53	-	bacteriophage protein
chr	NC_003198.1	1020876	1021373	+	1247457	-	STY1031	NP_455510.1	165	-	bacteriophage protein
chr	NC_003198.1	1021558	1021797	+	1247458	-	STY1032	NP_455511.1	79	-	damage-inducible protein
chr	NC_003198.1	1021787	1022092	+	1247459	-	STY1033	NP_455512.1	101	-	bacteriophage protein
chr	NC_003198.1	1022132	1022734	+	1247460	-	STY1034	NP_455513.1	200	-	bacteriophage protein
chr	NC_003198.1	1022943	1023554	+	1247461	-	STY1035	NP_455514.1	203	-	bacteriophage lambda protein NinG
chr	NC_003198.1	1023687	1024484	+	1247462	-	STY1036	NP_455515.1	265	-	prophage antitermination protein
chr	NC_003198.1	1024883	1025008	+	1247463	-	STY1038	NP_455516.1	41	-	bacteriophage protein
chr	NC_003198.1	1025144	1025593	-	1247464	-	STY1039	NP_455517.1	149	-	lipoprotein
chr	NC_003198.1	1025810	1026199	+	1247465	-	STY1040	NP_455518.1	129	-	prophage membrane protein
chr	NC_003198.1	1026186	1026467	+	1247466	-	STY1041	NP_455519.1	93	-	prophage membrane protein
chr	NC_003198.1	1026467	1027081	+	1247467	-	STY1042	NP_455520.1	204	-	bacteriophage protein
chr	NC_003198.1	1027078	1027617	+	1247468	-	STY1043	NP_455521.1	179	-	hypothetical protein STY1043
chr	NC_003198.1	1027660	1028037	+	1247469	-	STY1044	NP_455522.1	125	-	hypothetical protein STY1044
chr	NC_003198.1	1028451	1029203	+	1247471	-	STY1046	NP_455524.1	250	-	prophage terminase small subunit
chr	NC_003198.1	1029169	1030572	+	1247472	-	STY1047	NP_455525.1	467	-	prophage terminase large subunit
chr	NC_003198.1	1030572	1032038	+	1247473	-	STY1048	NP_455526.1	488	-	bacteriophage protein
chr	NC_003198.1	1031929	1032663	+	1247474	-	STY1049	NP_455527.1	244	-	bacteriophage protein
chr	NC_003198.1	1032678	1033898	+	1247475	-	STY1050	NP_455528.1	406	-	bacteriophage protein
chr	NC_003198.1	1033902	1034408	+	1247476	-	STY1051	NP_455529.1	168	-	bacteriophage protein
chr	NC_003198.1	1034420	1035361	+	1247477	-	STY1052	NP_455530.1	313	-	bacteriophage protein
chr	NC_003198.1	1035736	1036143	+	1247479	-	STY1054	NP_455532.4	135	-	bacteriophage protein
chr	NC_003198.1	1036140	1036694	+	1247480	-	STY1055	NP_455533.1	184	-	bacteriophage protein
chr	NC_003198.1	1036681	1037070	+	1247481	-	STY1056	NP_455534.1	129	-	bacteriophage protein
chr	NC_003198.1	1037045	1037608	+	1247482	-	STY1057	NP_455535.1	187	-	bacteriophage protein
chr	NC_003198.1	1037612	1038757	+	1247483	-	STY1058	NP_455536.1	381	-	hypothetical protein STY1058
chr	NC_003198.1	1038768	1039208	+	1247484	-	STY1059	NP_455537.1	146	-	bacteriophage protein
chr	NC_003198.1	1039212	1039664	+	1247485	-	STY1060	NP_455538.1	150	-	bacteriophage protein
chr	NC_003198.1	1039842	1041830	+	1247486	-	STY1061	NP_455539.1	662	-	bacteriophage protein
chr	NC_003198.1	1041830	1042417	+	1247487	-	STY1062	NP_455540.1	195	-	bacteriophage protein
chr	NC_003198.1	1042417	1042719	+	1247488	-	STY1063	NP_455541.1	100	-	bacteriophage protein
chr	NC_003198.1	1042722	1043789	+	1247489	-	STY1064	NP_455542.1	355	-	bacteriophage protein
chr	NC_003198.1	1043789	1044142	+	1247490	-	STY1065	NP_455543.1	117	-	hypothetical protein STY1065
chr	NC_003198.1	1044292	1045023	+	1247491	-	STY1066	NP_455544.1	243	-	bacteriophage protein
chr	NC_003198.1	1045023	1045451	+	1247492	-	STY1067	NP_455545.1	142	-	bacteriophage protein
chr	NC_003198.1	1045516	1046268	+	1247493	-	STY1068	NP_455546.1	250	-	bacteriophage protein
chr	NC_003198.1	1046268	1046621	+	1247494	-	STY1069	NP_455547.1	117	-	bacteriophage protein
chr	NC_003198.1	1046621	1047820	+	1247495	-	STY1070	NP_455548.1	399	-	bacteriophage protein
chr	NC_003198.1	1047817	1048497	+	1247496	-	STY1071	NP_455549.1	226	-	bacteriophage protein
chr	NC_003198.1	1048497	1050008	+	1247497	-	STY1072	NP_455550.1	503	-	hypothetical protein STY1072
chr	NC_003198.1	1050023	1050541	+	1247498	-	STY1073	NP_455551.1	172	-	tail fiber protein
chr	NC_003198.1	1051463	1052164	-	1247500	-	STY1076	NP_455553.1	233	-	hypothetical protein STY1076
chr	NC_003198.1	1052477	1052755	-	1247501	-	STY1077	NP_455554.1	92	-	hypothetical protein STY1077
chr	NC_003198.1	1053181	1055793	+	1247502	-	STY1078	NP_455555.1	870	-	aminopeptidase N
chr	NC_003198.1	1056001	1057011	+	1247503	-	STY1079	NP_455556.1	336	-	dihydroorotate dehydrogenase
chr	NC_003198.1	1057174	1057719	+	1247504	-	STY1080	NP_455557.1	181	-	hypothetical protein STY1080
chr	NC_003198.1	1057716	1058825	-	1247505	-	STY1081	NP_455558.1	369	-	MOSC domain-containing protein
chr	NC_003198.1	1058924	1061032	+	1247506	-	STY1082	NP_455559.1	702	-	23S rRNA m(2)G2445 methyltransferase
chr	NC_003198.1	1061045	1062952	+	1247507	-	STY1083	NP_455560.1	635	-	ABC transporter ATP-binding protein
chr	NC_003198.1	1062967	1064220	+	1247508	-	STY1084	NP_455561.1	417	-	inner membrane protein
chr	NC_003198.1	1064225	1065865	+	1247509	-	STY1085	NP_455562.1	546	-	paraquat-inducible protein B
chr	NC_003198.1	1065862	1066425	+	1247510	-	STY1086	NP_455563.1	187	-	lipoprotein
chr	NC_003198.1	1066679	1066846	+	1247511	-	STY1087	NP_455564.1	55	-	ribosome modulation factor
chr	NC_003198.1	1066946	1067464	-	1247512	-	STY1088	NP_455565.1	172	-	D-3-hydroxydecanoyl-(acyl carrier-protein) dehydratase
chr	NC_003198.1	1067533	1069293	-	1247513	-	STY1089	NP_455566.1	586	-	ATP-dependent protease
chr	NC_003198.1	1069479	1069931	+	1247514	-	STY1090	NP_455567.1	150	-	Ter macrodomain organizer matS-binding protein
chr	NC_003198.1	1070003	1071055	-	1247515	-	STY1091	NP_455568.1	350	-	outer membrane protein A
chr	NC_003198.1	1071410	1071919	-	1247516	-	STY1092	NP_455569.1	169	-	cell division inhibitor
chr	NC_003198.1	1072136	1072741	+	1247517	-	STY1094	NP_455570.1	201	-	competence-specific genes transcriptional regulator TfoX
chr	NC_003198.1	1072728	1074881	-	1247518	-	STY1095	NP_455571.1	717	-	inner membrane protein
chr	NC_003198.1	1074900	1075346	-	1247519	-	STY1096	NP_455572.1	148	-	hypothetical protein STY1096
chr	NC_003198.1	1075470	1077524	+	1247520	-	STY1097	NP_455573.1	684	-	helicase IV
chr	NC_003198.1	1077560	1078018	-	1247521	-	STY1098	NP_455574.1	152	-	methylglyoxal synthase
chr	NC_003198.1	1078113	1078775	-	1247522	-	STY1099	NP_455575.1	220	-	hypothetical protein STY1099
chr	NC_003198.1	1078946	1079362	+	1247523	-	STY1101	NP_455576.1	138	-	hypothetical protein STY1101
chr	NC_003198.1	1079407	1079724	-	1247524	-	STY1102	NP_455577.1	105	-	heat shock protein HspQ
chr	NC_003198.1	1079782	1080993	-	1247525	-	STY1103	NP_455578.1	403	-	23S rRNA m(5)C1962 methyltransferase
chr	NC_003198.1	1082125	1082583	+	1247528	tnpA	STY1108	NP_455580.1	152	-	insertion sequence element IS200 transposase
chr	NC_003198.1	1083320	1083601	+	1247529	-	STY1110	NP_455581.1	93	-	acylphosphatase
chr	NC_003198.1	1083598	1083927	-	1247530	-	STY1111	NP_455582.1	109	-	sulfite reductase
chr	NC_003198.1	1084014	1084673	-	1247531	-	STY1112	NP_455583.1	219	-	hypothetical protein STY1112
chr	NC_003198.1	1085337	1085795	+	1247532	tnpA	STY1114	NP_455584.1	152	-	insertion sequence element IS200 transposase
chr	NC_003198.1	1086003	1086683	-	1247533	pipA	STY1115	NP_455585.1	226	-	pathogenicity island-encoded protein A
chr	NC_003198.1	1086906	1087781	-	1247534	pipB	STY1117	NP_455586.1	291	-	secreted effector protein PipB
chr	NC_003198.1	1088329	1088670	-	1247535	sigE	STY1120	NP_455587.1	113	-	cell invasion protein
chr	NC_003198.1	1088687	1090372	-	1247536	sigD	STY1121	NP_455588.1	561	-	cell invasion protein
